,date,fighter,odds,ev,country,Winner,title_bout,weight_class,gender,no_of_rounds,current_lose_streak,current_win_streak,draw,avg_SIG_STR_landed,avg_SIG_STR_pct,avg_SUB_ATT,avg_TD_landed,avg_TD_pct,longest_win_streak,losses,total_rounds_fought,total_title_bouts,win_by_Decision_Majority,win_by_Decision_Split,win_by_Decision_Unanimous,win_by_KO/TKO,win_by_Submission,win_by_TKO_Doctor_Stoppage,wins,Stance,Height_cms,Reach_cms,Weight_lbs,age,lose_streak_dif,win_streak_dif,longest_win_streak_dif,win_dif,loss_dif,total_round_dif,total_title_bout_dif,ko_dif,sub_dif,height_dif,reach_dif,age_dif,sig_str_dif,avg_sub_att_dif,avg_td_dif,empty_arena,constant_1,better_rank,finish,finish_details,finish_round,finish_round_time,total_fight_time_secs,kd_bout,sig_str_landed_bout,sig_str_attempted_bout,sig_str_pct_bout,tot_str_landed_bout,tot_str_attempted_bout,td_landed_bout,td_attempted_bout,td_pct_bout,sub_attempts_bout,pass_bout,rev_bout
1654,12/29/2018,Douglas Silva de Andrade,290,290.0, USA,False,False,Bantamweight,MALE,3,0,1,0,52.6,0.344,0.0,0.8,0.466,2,2,14,0,0,0,2,1,0,0,3,Orthodox,170.18,172.72,135,33,0,1,0,-1,2,-10,0,0,0,0.0,-2.54,8,9.9,0.0,-0.8,0,1,True,KO/TKO,,2.0,5:00,600.0,0.0,28.0,77.0,0.36,28.0,77.0,0.0,1.0,0.0,0.0,0.0,0.0
1655,12/29/2018,Petr Yan,-350,28.57142857, USA,True,False,Bantamweight,MALE,3,0,2,0,62.5,0.525,0.0,0.0,0.0,2,0,4,0,0,0,1,1,0,0,2,Switch,170.18,170.18,135,25,0,1,0,-1,2,-10,0,0,0,0.0,-2.54,8,9.9,0.0,-0.8,0,1,False,KO/TKO,,2.0,5:00,600.0,0.0,76.0,118.0,0.64,101.0,145.0,3.0,4.0,0.75,1.0,1.0,0.0
1656,12/29/2018,BJ Penn,365,365.0, USA,False,False,Lightweight,MALE,3,6,0,0,37.28,0.5348,0.48,1.04,0.3288,3,13,73,11,0,0,1,6,4,1,12,Orthodox,175.26,177.8,155,40,6,2,-1,-10,13,-67,-10,-7,-4,2.54,2.54,7,-2.78,0.02,-0.54,0,1,False,SUB,Heel Hook,1.0,2:46,166.0,0.0,3.0,8.0,0.37,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
1657,12/29/2018,Ryan Hall,-460,21.73913043, USA,True,False,Lightweight,MALE,3,0,2,0,34.5,0.475,0.5,0.5,0.165,2,0,6,1,0,0,2,0,0,0,2,Southpaw,177.8,180.34,155,33,6,2,-1,-10,13,-67,-10,-7,-4,2.54,2.54,7,-2.78,0.02,-0.54,0,1,False,SUB,Heel Hook,1.0,2:46,166.0,0.0,6.0,15.0,0.4,8.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0
1658,12/29/2018,Nathaniel Wood,-120,83.33333333, USA,True,False,Bantamweight,MALE,3,0,1,0,33.0,0.34,1.0,0.0,0.0,1,0,2,0,0,0,0,0,1,0,1,Orthodox,167.64,175.26,135,25,0,0,0,0,0,1,0,0,-1,5.08,15.24,-5,20.0,-1.0,1.0,0,1,False,SUB,Rear Naked Choke,3.0,4:12,852.0,1.0,61.0,114.0,0.53,171.0,234.0,2.0,3.0,0.66,1.0,4.0,0.0
1659,12/29/2018,Andre Ewell,100,100.0, USA,False,False,Bantamweight,MALE,3,0,1,0,53.0,0.43,0.0,1.0,1.0,1,0,3,0,0,1,0,0,0,0,1,Southpaw,172.72,190.5,135,30,0,0,0,0,0,1,0,0,-1,5.08,15.24,-5,20.0,-1.0,1.0,0,1,False,SUB,Rear Naked Choke,3.0,4:12,852.0,0.0,15.0,58.0,0.25,18.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0
1660,12/29/2018,Uriah Hall,150,150.0, USA,True,False,Middleweight,MALE,3,1,0,0,29.84615385,0.535384615,0.153846154,0.538461538,0.249230769,3,7,26,1,0,0,1,3,0,2,6,Orthodox,182.88,200.66,185,34,1,0,-3,-6,7,-26,-1,-5,0,7.62,0.0,7,-29.84615385,-0.153846154,-0.538461538,0,1,True,KO/TKO,Punch,3.0,1:32,692.0,1.0,39.0,88.0,0.44,42.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0
1661,12/29/2018,Bevon Lewis,-170,58.82352941, USA,False,False,Middleweight,MALE,3,0,0,0,,0.45,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,190.5,200.66,185,27,1,0,-3,-6,7,-26,-1,-5,0,7.62,0.0,7,-29.84615385,-0.153846154,-0.538461538,0,1,False,KO/TKO,Punch,3.0,1:32,692.0,0.0,68.0,157.0,0.43,77.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0
1662,12/29/2018,Curtis Millender,-150,66.66666667, USA,True,False,Welterweight,MALE,3,0,2,0,42.5,0.42,0.0,0.5,0.5,2,0,5,0,0,0,1,1,0,0,2,Orthodox,187.96,193.04,170,31,0,1,1,2,-2,9,0,2,1,-7.62,-7.62,-3,-7.16666667,0.333333333,0.333333333,0,1,False,U-DEC,,3.0,5:00,900.0,0.0,89.0,165.0,0.53,91.0,167.0,0.0,0.0,0.0,0.0,1.0,0.0
1663,12/29/2018,Siyar Bahadurzada,130,130.0, USA,False,False,Welterweight,MALE,3,0,3,0,35.33333333,0.49166666700000006,0.333333333,0.833333333,0.41666666700000005,3,2,14,0,0,0,0,3,1,0,4,Orthodox,180.34,185.42,170,34,0,1,1,2,-2,9,0,2,1,-7.62,-7.62,-3,-7.16666667,0.333333333,0.333333333,0,1,False,U-DEC,,3.0,5:00,900.0,0.0,40.0,121.0,0.33,65.0,149.0,3.0,7.0,0.42,0.0,2.0,0.0
1664,12/29/2018,Brian Kelleher,155,155.0, USA,False,False,Bantamweight,MALE,3,1,0,0,47.0,0.42200000000000004,0.4,0.8,0.348,2,2,11,0,0,0,1,1,1,0,3,Switch,167.64,167.64,135,32,0,0,-2,-3,1,-8,0,-1,-1,10.16,22.86,6,-5.0,-0.4,1.2,0,1,False,SUB,D'Arce Choke,1.0,1:40,100.0,0.0,6.0,10.0,0.6,6.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
1665,12/29/2018,Montel Jackson,-175,57.14285714, USA,True,False,Bantamweight,MALE,3,1,0,0,42.0,0.44,0.0,2.0,1.0,0,1,3,0,0,0,0,0,0,0,0,Southpaw,177.8,190.5,135,26,0,0,-2,-3,1,-8,0,-1,-1,10.16,22.86,6,-5.0,-0.4,1.2,0,1,False,SUB,D'Arce Choke,1.0,1:40,100.0,0.0,10.0,16.0,0.62,16.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0
1666,12/15/2018,Kevin Lee,-335,29.85074627, USA,False,False,Lightweight,MALE,5,0,1,0,45.0,0.45846153799999995,0.846153846,2.461538462,0.443846154,5,3,31,1,0,1,3,1,4,1,10,Orthodox,175.26,195.58,170,26,-1,-1,0,-2,0,-3,1,2,-4,2.54,-17.78,-5,2.81818182,-0.573426573,-1.734265735,0,1,True,U-DEC,,5.0,5:00,1500.0,0.0,102.0,296.0,0.34,121.0,319.0,3.0,5.0,0.6,0.0,3.0,0.0
1667,12/15/2018,Al Iaquinta,275,275.0, USA,True,False,Lightweight,MALE,5,1,0,0,47.81818182,0.441818182,0.272727273,0.727272727,0.234545455,5,3,28,2,0,1,3,4,0,0,8,Orthodox,177.8,177.8,155,31,-1,-1,0,-2,0,-3,1,2,-4,2.54,-17.78,-5,2.81818182,-0.573426573,-1.734265735,0,1,False,U-DEC,,5.0,5:00,1500.0,0.0,111.0,228.0,0.48,113.0,230.0,0.0,7.0,0.0,0.0,0.0,0.0
1668,12/15/2018,Edson Barboza,-105,95.23809524, USA,True,False,Lightweight,MALE,3,2,0,0,41.21052632,0.443157895,0.052631579000000005,0.36842105299999994,0.192631579,4,6,48,0,1,1,5,6,0,0,13,Orthodox,180.34,190.5,155,32,2,4,0,-6,3,-28,0,-1,2,2.54,0.0,4,-7.71052632,0.247368421,-0.068421053,0,1,True,KO/TKO,Punches,3.0,2:19,739.0,1.0,126.0,226.0,0.55,127.0,227.0,0.0,1.0,0.0,0.0,0.0,0.0
1669,12/15/2018,Dan Hooker,-115,86.95652174, USA,False,False,Lightweight,MALE,3,0,4,0,33.5,0.475,0.3,0.3,0.099,4,3,20,0,0,0,0,5,2,0,7,Switch,182.88,190.5,155,28,2,4,0,-6,3,-28,0,-1,2,2.54,0.0,4,-7.71052632,0.247368421,-0.068421053,0,1,False,KO/TKO,Punches,3.0,2:19,739.0,0.0,81.0,204.0,0.39,111.0,234.0,0.0,1.0,0.0,0.0,1.0,0.0
1670,12/15/2018,Rob Font,-165,60.60606061, USA,True,False,Bantamweight,MALE,3,1,0,0,36.375,0.43875,0.5,0.625,0.25375,2,3,15,0,0,0,0,4,1,0,5,Orthodox,172.72,180.34,135,31,0,0,2,3,-1,22,0,-4,-1,-5.08,-5.08,6,17.95833333,-0.083333333,0.291666667,0,1,True,U-DEC,,3.0,5:00,900.0,0.0,111.0,247.0,0.44,118.0,255.0,2.0,4.0,0.5,1.0,2.0,1.0
1671,12/15/2018,Sergio Pettis,145,145.0, USA,False,False,Bantamweight,MALE,3,1,0,0,54.33333333,0.374166667,0.41666666700000005,0.916666667,0.273333333,4,4,37,0,0,1,7,0,0,0,8,Orthodox,167.64,175.26,135,25,0,0,2,3,-1,22,0,-4,-1,-5.08,-5.08,6,17.95833333,-0.083333333,0.291666667,0,1,False,U-DEC,,3.0,5:00,900.0,0.0,71.0,185.0,0.38,88.0,206.0,1.0,2.0,0.5,0.0,1.0,0.0
1672,12/15/2018,Jim Miller,255,255.0, USA,False,False,Lightweight,MALE,3,0,1,0,29.5,0.382666667,1.333333333,1.2,0.436666667,7,12,70,0,0,2,6,3,7,0,18,Southpaw,172.72,180.34,155,35,0,1,-3,-6,3,-31,0,-3,4,5.08,7.62,6,-8.30952381,-0.047619047000000005,0.133333333,0,1,False,SUB,Rear Naked Choke,1.0,1:15,75.0,0.0,1.0,2.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1673,12/15/2018,Charles Oliveira,-310,32.25806452, USA,True,False,Lightweight,MALE,3,0,2,0,21.19047619,0.5071428570000001,1.285714286,1.333333333,0.428095238,4,9,39,0,0,0,1,0,11,0,12,Orthodox,177.8,187.96,155,29,0,1,-3,-6,3,-31,0,-3,4,5.08,7.62,6,-8.30952381,-0.047619047000000005,0.133333333,0,1,False,SUB,Rear Naked Choke,1.0,1:15,75.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
1674,12/15/2018,Zak Ottow,230,230.0, USA,True,False,Welterweight,MALE,3,1,0,0,29.83333333,0.386666667,0.333333333,0.5,0.151666667,1,3,13,0,0,2,0,1,0,0,3,Orthodox,180.34,182.88,170,31,1,0,-1,-3,3,-13,0,-1,0,5.08,10.16,-3,-29.83333333,-0.333333333,-0.5,0,1,False,S-DEC,,3.0,5:00,900.0,0.0,14.0,71.0,0.19,22.0,82.0,1.0,6.0,0.16,0.0,0.0,0.0
1675,12/15/2018,Dwight Grant,-270,37.03703704, USA,False,False,Welterweight,MALE,3,0,0,0,,0.36,,,,0,0,0,0,0,0,0,0,0,0,0,Switch,185.42,193.04,170,34,1,0,-1,-3,3,-13,0,-1,0,5.08,10.16,-3,-29.83333333,-0.333333333,-0.5,0,1,False,S-DEC,,3.0,5:00,900.0,0.0,25.0,84.0,0.29,33.0,93.0,1.0,1.0,1.0,0.0,0.0,0.0
1676,12/15/2018,Bobby Green,210,210.0, USA,False,False,Lightweight,MALE,3,0,1,0,61.88888889,0.475555556,0.111111111,0.666666667,0.22555555600000002,4,4,23,0,0,1,2,1,1,0,5,Orthodox,177.8,180.34,155,32,0,0,-3,-3,3,-14,0,-1,-1,-2.54,-2.54,2,-7.88888889,-0.111111111,1.0,0,1,False,U-DEC,,3.0,5:00,900.0,0.0,92.0,154.0,0.59,110.0,176.0,1.0,4.0,0.25,1.0,5.0,0.0
1677,12/15/2018,Drakkar Klose,-250,40.0, USA,True,False,Lightweight,MALE,3,0,1,0,54.0,0.52,0.0,1.6666666669999999,0.51,1,1,9,0,0,0,2,0,0,0,2,Orthodox,175.26,177.8,155,30,0,0,-3,-3,3,-14,0,-1,-1,-2.54,-2.54,2,-7.88888889,-0.111111111,1.0,0,1,False,U-DEC,,3.0,5:00,900.0,0.0,58.0,131.0,0.44,69.0,143.0,0.0,6.0,0.0,0.0,0.0,0.0
1678,12/15/2018,Jared Gordon,-115,86.95652174, USA,False,False,Lightweight,MALE,3,1,0,0,58.66666667,0.5,0.0,2.0,0.313333333,2,1,6,0,0,0,1,1,0,0,2,Orthodox,175.26,172.72,155,30,0,0,1,1,0,4,0,0,0,-2.54,2.54,1,-23.66666667,0.25,-2.0,0,1,False,KO/TKO,Punches,3.0,2:39,759.0,0.0,116.0,194.0,0.59,149.0,228.0,3.0,8.0,0.37,0.0,6.0,0.0
1679,12/15/2018,Joaquim Silva,-105,95.23809524, USA,True,False,Lightweight,MALE,3,1,0,0,35.0,0.445,0.25,0.0,0.0,3,1,10,0,0,2,0,1,0,0,3,Southpaw,172.72,175.26,155,29,0,0,1,1,0,4,0,0,0,-2.54,2.54,1,-23.66666667,0.25,-2.0,0,1,False,KO/TKO,Punches,3.0,2:39,759.0,0.0,95.0,191.0,0.49,121.0,218.0,1.0,1.0,1.0,2.0,1.0,0.0
1680,12/15/2018,Gerald Meerschaert,130,130.0, USA,False,False,Middleweight,MALE,3,0,2,0,23.8,0.466,0.8,1.2,0.22399999999999998,2,1,8,0,0,0,0,1,3,0,4,Southpaw,185.42,195.58,185,30,0,-1,0,0,-1,3,0,2,-3,0.0,0.0,0,10.03333333,-0.6333333329999999,-0.2,0,1,False,SUB,Guillotine Choke,1.0,4:25,265.0,0.0,1.0,2.0,0.5,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0
1681,12/15/2018,Jack Hermansson,-150,66.66666667, USA,True,False,Middleweight,MALE,3,0,1,0,33.83333333,0.52,0.166666667,1.0,0.526666667,2,2,11,0,0,0,1,3,0,0,4,Orthodox,185.42,195.58,185,30,0,-1,0,0,-1,3,0,2,-3,0.0,0.0,0,10.03333333,-0.6333333329999999,-0.2,0,1,False,SUB,Guillotine Choke,1.0,4:25,265.0,0.0,41.0,59.0,0.69,53.0,73.0,1.0,2.0,0.5,1.0,9.0,0.0
1682,12/15/2018,Trevor Smith,270,270.0, USA,False,False,Middleweight,MALE,3,1,0,0,42.5,0.552,0.6,1.6,0.255,2,5,26,0,0,1,4,0,0,0,5,Orthodox,190.5,190.5,185,37,0,0,0,1,2,-7,0,1,3,-7.62,0.0,3,-16.61111111,0.066666667,-0.8222222220000001,0,1,False,U-DEC,,3.0,5:00,900.0,0.0,54.0,103.0,0.52,73.0,128.0,0.0,0.0,0.0,0.0,2.0,1.0
1683,12/15/2018,Zak Cummings,-330,30.303030300000003, USA,True,False,Middleweight,MALE,3,1,0,0,25.88888889,0.333333333,0.666666667,0.7777777779999999,0.243333333,2,3,19,0,0,0,2,1,3,0,6,Southpaw,182.88,190.5,185,34,0,0,0,1,2,-7,0,1,3,-7.62,0.0,3,-16.61111111,0.066666667,-0.8222222220000001,0,1,False,U-DEC,,3.0,5:00,900.0,1.0,56.0,139.0,0.4,63.0,147.0,0.0,5.0,0.0,0.0,1.0,0.0
1684,12/15/2018,Dan Ige,-165,60.60606061, USA,True,False,Featherweight,MALE,3,0,1,0,30.0,0.61,0.0,1.0,0.535,1,1,4,0,0,0,0,1,0,0,1,Orthodox,170.18,180.34,145,27,0,-1,-1,-1,1,-4,0,-1,0,7.62,2.54,-1,-30.0,0.0,-1.0,0,1,False,U-DEC,,3.0,5:00,900.0,0.0,56.0,107.0,0.52,86.0,144.0,3.0,7.0,0.42,0.0,7.0,1.0
1685,12/15/2018,Jordan Griffin,145,145.0, USA,False,False,Featherweight,MALE,3,0,0,0,,0.46,,,,0,0,0,0,0,0,0,0,0,0,0,Southpaw,177.8,182.88,145,28,0,-1,-1,-1,1,-4,0,-1,0,7.62,2.54,-1,-30.0,0.0,-1.0,0,1,False,U-DEC,,3.0,5:00,900.0,0.0,56.0,107.0,0.52,71.0,123.0,0.0,2.0,0.0,1.0,0.0,1.0
1686,12/15/2018,Adam Milstead,-110,90.90909091, USA,False,False,Light Heavyweight,MALE,3,2,0,0,39.0,0.643333333,0.0,0.0,0.0,1,2,7,0,0,0,0,1,0,0,1,Orthodox,190.5,193.04,205,31,1,0,-1,-1,1,-4,0,-1,0,2.54,15.24,1,1.0,0.0,0.0,0,1,False,KO/TKO,Knee,1.0,2:59,179.0,0.0,10.0,21.0,0.47,22.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
1687,12/15/2018,Mike Rodriguez,-110,90.90909091, USA,True,False,Light Heavyweight,MALE,3,1,0,0,40.0,0.6,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,Southpaw,193.04,208.28,205,30,1,0,-1,-1,1,-4,0,-1,0,2.54,15.24,1,1.0,0.0,0.0,0,1,False,KO/TKO,Knee,1.0,2:59,179.0,2.0,35.0,42.0,0.83,44.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
1688,12/15/2018,Chris de la Rocha,375,375.0, USA,False,False,Heavyweight,MALE,3,0,1,0,26.66666667,0.323333333,0.666666667,1.0,0.25,1,2,5,0,0,0,0,1,0,0,1,Orthodox,190.5,203.2,250,39,0,-1,-1,-1,2,-5,0,-1,0,5.08,0.0,13,-26.66666667,-0.666666667,-1.0,0,1,False,KO/TKO,Knee,3.0,0:58,658.0,0.0,41.0,76.0,0.53,46.0,81.0,1.0,2.0,0.5,0.0,0.0,0.0
1689,12/15/2018,Juan Adams,-470,21.27659574, USA,True,False,Heavyweight,MALE,3,0,0,0,,0.55,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,195.58,203.2,265,26,0,-1,-1,-1,2,-5,0,-1,0,5.08,0.0,13,-26.66666667,-0.666666667,-1.0,0,1,False,KO/TKO,Knee,3.0,0:58,658.0,0.0,86.0,144.0,0.59,121.0,180.0,2.0,2.0,1.0,0.0,4.0,0.0
1690,12/8/2018,Max Holloway,-110,90.90909091, Canada,True,True,Featherweight,MALE,5,0,12,0,74.27777778,0.431666667,0.38888888899999996,0.222222222,0.166666667,12,3,46,3,0,1,4,8,2,0,15,Orthodox,180.34,175.26,155,27,0,-6,-6,-9,2,-30,-3,-5,1,-7.62,0.0,0,-38.70634921,0.753968254,-0.079365079,0,1,True,KO/TKO,,4.0,5:00,1200.0,,,,,,,,,,,,
1691,12/8/2018,Brian Ortega,-110,90.90909091, Canada,False,True,Featherweight,MALE,5,0,6,0,35.57142857,0.347142857,1.142857143,0.14285714300000002,0.047142857,6,1,16,0,0,0,0,3,3,0,6,Switch,172.72,175.26,145,27,0,-6,-6,-9,2,-30,-3,-5,1,-7.62,0.0,0,-38.70634921,0.753968254,-0.079365079,0,1,False,KO/TKO,,4.0,5:00,1200.0,,,,,,,,,,,,
1692,12/8/2018,Valentina Shevchenko,-300,33.33333333, Canada,True,True,Women's Flyweight,FEMALE,5,0,1,0,54.5,0.595,0.5,2.0,0.643333333,2,2,20,1,0,1,1,0,2,0,4,Southpaw,165.1,167.64,125,30,0,0,6,5,0,20,7,2,-2,2.54,-2.54,-1,60.6818182,-0.5,-1.8181818180000002,0,1,True,U-DEC,,5.0,5:00,1500.0,,,,,,,,,,,,
1693,12/8/2018,Joanna Jedrzejczyk,250,250.0, Canada,False,True,Women's Flyweight,FEMALE,5,0,1,0,115.18181820000001,0.425454545,0.0,0.181818182,0.13636363599999998,8,2,40,8,0,1,6,2,0,0,9,Orthodox,167.64,165.1,125,31,0,0,6,5,0,20,7,2,-2,2.54,-2.54,-1,60.6818182,-0.5,-1.8181818180000002,0,1,False,U-DEC,,5.0,5:00,1500.0,,,,,,,,,,,,
1694,12/8/2018,Alex Oliveira,135,135.0, Canada,False,False,Welterweight,MALE,3,0,2,0,26.15384615,0.506923077,0.538461538,2.0,0.288461538,3,4,28,0,0,0,2,4,3,0,9,Orthodox,180.34,193.04,170,30,-1,-2,1,-2,1,-7,0,-4,3,0.0,-10.16,0,-7.85384615,0.161538462,-1.0,0,1,True,SUB,Rear Naked Choke,2.0,4:17,557.0,,,,,,,,,,,,
1695,12/8/2018,Gunnar Nelson,-155,64.51612903, Canada,True,False,Welterweight,MALE,3,1,0,0,18.3,0.63,0.7,1.0,0.625,4,3,21,0,0,0,1,0,6,0,7,Switch,180.34,182.88,170,30,-1,-2,1,-2,1,-7,0,-4,3,0.0,-10.16,0,-7.85384615,0.161538462,-1.0,0,1,False,SUB,Rear Naked Choke,2.0,4:17,557.0,,,,,,,,,,,,
1696,12/8/2018,Hakeem Dawodu,-200,50.0, Canada,True,False,Featherweight,MALE,3,0,1,0,39.0,0.72,0.0,0.0,0.0,1,1,4,0,0,0,1,0,0,0,1,Orthodox,172.72,185.42,145,27,-1,-1,0,1,-2,11,0,0,0,-2.54,-7.62,-4,-0.6,0.0,1.0,0,1,False,S-DEC,,3.0,5:00,900.0,,,,,,,,,,,,
1697,12/8/2018,Kyle Bochniak,170,170.0, Canada,False,False,Featherweight,MALE,3,1,0,0,38.4,0.324,0.0,1.0,0.146,1,3,15,0,0,1,1,0,0,0,2,Orthodox,170.18,177.8,145,31,-1,-1,0,1,-2,11,0,0,0,-2.54,-7.62,-4,-0.6,0.0,1.0,0,1,False,S-DEC,,3.0,5:00,900.0,,,,,,,,,,,,
1698,12/8/2018,Jimi Manuwa,160,160.0, Canada,False,False,Light Heavyweight,MALE,3,2,0,0,26.0,0.527,0.2,0.3,0.1,3,4,19,0,0,0,1,3,0,2,6,Orthodox,185.42,200.66,205,38,2,2,1,5,-1,8,0,4,0,2.54,-7.62,4,5.5625,-0.1375,0.075,0,1,True,KO/TKO,Punch,2.0,0:41,341.0,,,,,,,,,,,,
1699,12/8/2018,Thiago Santos,-185,54.05405405, Canada,True,False,Light Heavyweight,MALE,3,0,2,0,31.5625,0.45875,0.0625,0.375,0.15125,4,5,27,0,0,0,2,9,0,0,11,Orthodox,187.96,193.04,205,34,2,2,1,5,-1,8,0,4,0,2.54,-7.62,4,5.5625,-0.1375,0.075,0,1,False,KO/TKO,Punch,2.0,0:41,341.0,,,,,,,,,,,,
1700,12/8/2018,Claudia Gadelha,-310,32.25806452, Canada,False,False,Women's Strawweight,FEMALE,3,0,1,0,47.625,0.4025,1.0,3.875,0.6075,2,3,24,1,0,1,3,0,1,0,5,Orthodox,162.56,160.02,115,30,0,2,1,-2,1,-9,-1,0,0,2.54,2.54,-3,23.375,-0.2,-3.475,0,1,True,U-DEC,,3.0,5:00,900.0,,,,,,,,,,,,
1701,12/8/2018,Nina Ansaroff,255,255.0, Canada,True,False,Women's Strawweight,FEMALE,3,0,3,0,71.0,0.474,0.8,0.4,0.3,3,2,15,0,0,0,2,0,1,0,3,Orthodox,165.1,162.56,115,33,0,2,1,-2,1,-9,-1,0,0,2.54,2.54,-3,23.375,-0.2,-3.475,0,1,False,U-DEC,,3.0,5:00,900.0,,,,,,,,,,,,
1702,12/8/2018,Olivier Aubin-Mercier,-135,74.07407407, Canada,False,False,Lightweight,MALE,3,1,0,0,30.0,0.5429999999999999,0.5,2.3,0.289,4,3,26,1,0,1,1,1,4,0,7,Southpaw,175.26,177.8,155,29,0,0,-1,-1,0,-7,-1,1,-1,2.54,2.54,-3,-3.22222222,0.055555556,-0.855555556,0,1,False,U-DEC,,3.0,5:00,900.0,,,,,,,,,,,,
1703,12/8/2018,Gilbert Burns,115,115.0, Canada,True,False,Lightweight,MALE,3,1,0,0,26.77777778,0.41666666700000005,0.5555555560000001,1.4444444440000002,0.456666667,3,3,19,0,0,0,1,2,3,0,6,Orthodox,177.8,180.34,155,32,0,0,-1,-1,0,-7,-1,1,-1,2.54,2.54,-3,-3.22222222,0.055555556,-0.855555556,0,1,False,U-DEC,,3.0,5:00,900.0,,,,,,,,,,,,
1704,12/8/2018,Katlyn Chookagian,-235,42.55319149, Canada,False,False,Women's Flyweight,FEMALE,3,0,3,0,60.4,0.29,0.2,0.0,0.0,3,1,15,0,0,1,3,0,0,0,4,Orthodox,175.26,172.72,125,29,0,-1,-1,-1,-5,11,0,1,0,-7.62,-5.08,-3,-12.4,0.577777778,0.5555555560000001,0,1,True,S-DEC,,3.0,5:00,900.0,,,,,,,,,,,,
1705,12/8/2018,Jessica Eye,195,195.0, Canada,True,False,Women's Flyweight,FEMALE,3,0,2,0,48.0,0.39666666700000003,0.7777777779999999,0.5555555560000001,0.25,2,6,26,0,0,1,1,0,0,1,3,Orthodox,167.64,167.64,125,32,0,-1,-1,-1,-5,11,0,1,0,-7.62,-5.08,-3,-12.4,0.577777778,0.5555555560000001,0,1,False,S-DEC,,3.0,5:00,900.0,,,,,,,,,,,,
1706,12/8/2018,Elias Theodorou,-125,80.0, Canada,True,False,Middleweight,MALE,3,0,2,0,54.11111111,0.415555556,0.0,1.4444444440000002,0.295555556,3,2,25,1,0,0,5,2,0,0,7,Orthodox,185.42,190.5,185,30,-1,-2,-1,-4,0,-10,-1,0,0,0.0,0.0,-1,-12.51111111,0.2,0.955555556,0,1,True,S-DEC,,3.0,5:00,900.0,,,,,,,,,,,,
1707,12/8/2018,Eryk Anders,105,105.0, Canada,False,False,Middleweight,MALE,3,1,0,0,41.6,0.536,0.2,2.4,0.374,2,2,15,0,0,0,1,2,0,0,3,Southpaw,185.42,190.5,185,31,-1,-2,-1,-4,0,-10,-1,0,0,0.0,0.0,-1,-12.51111111,0.2,0.955555556,0,1,False,S-DEC,,3.0,5:00,900.0,,,,,,,,,,,,
1708,12/8/2018,Brad Katona,-160,62.5, Canada,True,False,Bantamweight,MALE,3,0,1,0,71.0,0.63,0.0,2.0,0.28,1,0,3,1,0,0,1,0,0,0,1,Orthodox,167.64,162.56,135,26,-2,-1,1,1,-3,9,-1,1,0,2.54,12.7,-5,-42.4,1.0,0.2,0,1,False,U-DEC,,3.0,5:00,900.0,,,,,,,,,,,,
1709,12/8/2018,Matthew Lopez,140,140.0, Canada,False,False,Bantamweight,MALE,3,2,0,0,28.6,0.536,1.0,2.2,0.7,2,3,12,0,0,0,1,1,0,0,2,Southpaw,170.18,175.26,135,31,-2,-1,1,1,-3,9,-1,1,0,2.54,12.7,-5,-42.4,1.0,0.2,0,1,False,U-DEC,,3.0,5:00,900.0,,,,,,,,,,,,
1710,12/8/2018,Chad Laprise,-400,25.0, Canada,False,False,Welterweight,MALE,3,1,0,0,44.66666667,0.44222222200000005,0.0,0.666666667,0.285555556,3,3,19,1,0,1,2,3,0,0,6,Orthodox,177.8,180.34,170,32,-3,0,-2,-5,-2,-8,1,-3,0,10.16,7.62,3,-27.5,0.666666667,0.333333333,0,1,False,KO/TKO,Punch,1.0,1:37,97.0,,,,,,,,,,,,
1711,12/8/2018,Dhiego Lima,325,325.0, Canada,True,False,Welterweight,MALE,3,4,0,0,17.16666667,0.52,0.666666667,1.0,0.125,1,5,11,2,0,0,1,0,0,0,1,Orthodox,187.96,187.96,170,29,-3,0,-2,-5,-2,-8,1,-3,0,10.16,7.62,3,-27.5,0.666666667,0.333333333,0,1,False,KO/TKO,Punch,1.0,1:37,97.0,,,,,,,,,,,,
1712,12/8/2018,Diego Ferreira,-550,18.18181818, Canada,True,False,Lightweight,MALE,3,0,2,0,27.83333333,0.423333333,0.5,0.166666667,0.166666667,2,2,11,0,0,0,1,2,1,0,4,Orthodox,175.26,187.96,155,33,0,-2,-2,-4,2,-11,0,-2,-1,5.08,-7.62,6,-27.83333333,-0.5,-0.166666667,0,1,False,KO/TKO,Punches,2.0,1:23,383.0,,,,,,,,,,,,
